key_pair,comfort_score,distance_score,time_score,dvorak7_score,dvorak7_repetition,dvorak7_movement,dvorak7_vertical,dvorak7_horizontal,dvorak7_adjacent,dvorak7_weak,dvorak7_outward,comfort_score_normalized,distance_score_normalized,time_score_normalized,dvorak7_score_normalized,dvorak7_repetition_normalized,dvorak7_movement_normalized,dvorak7_vertical_normalized,dvorak7_horizontal_normalized,dvorak7_adjacent_normalized,dvorak7_weak_normalized,dvorak7_outward_normalized
UO,-0.709706,39.293765,524.819762,0.571429,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.530403,0.630473,0.221513,0.545455,0.5,0.0,1.0,1.0,1.0,0.5,0.0
UP,-0.862958,39.293765,558.736228,0.571429,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.419441,0.630473,0.294364,0.545455,0.5,0.0,1.0,1.0,1.0,0.5,0.0
UQ,-0.529213,39.293765,655.847742,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.661087,0.630473,0.502956,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
UR,-0.341499,39.293765,539.886805,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.797001,0.630473,0.253876,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
US,-0.307569,19.646883,528.754815,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.821568,0.315236,0.229965,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
UT,-0.589028,43.24773,541.830966,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.617778,0.693914,0.258052,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
UU,-0.460932,19.646883,528.279865,0.428571,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.710526,0.315236,0.228945,0.363636,0.0,0.0,1.0,1.0,0.0,1.0,0.0
UV,-0.438389,41.117793,614.264079,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.726848,0.659739,0.413636,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
UW,-0.442286,39.293765,559.495353,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.724026,0.630473,0.295995,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
UX,-0.580639,41.117793,660.472028,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.623852,0.659739,0.512889,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
UY,-1.363758,38.646883,537.774131,0.357143,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.056839,0.620093,0.249338,0.272727,0.0,0.0,1.0,0.5,0.0,1.0,0.0
UZ,-0.555799,41.117793,568.882674,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.641837,0.659739,0.316158,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
U[,-1.363758,43.24773,542.064037,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.056839,0.693914,0.258553,0.454545,0.5,0.0,1.0,0.5,1.0,0.5,0.0
V',-0.685918,40.470911,569.9,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.547626,0.64936,0.318343,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
"V,",-0.643213,42.941821,561.6,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.578546,0.689006,0.300515,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
V.,-0.677529,42.941821,622.85,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5537,0.689006,0.432078,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
V/,-0.652689,42.941821,646.35,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.571685,0.689006,0.482555,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
V;,-0.436359,21.470911,569.9,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.728318,0.344503,0.318343,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
VA,-0.852999,21.470911,569.9,0.571429,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.426652,0.344503,0.318343,0.545455,0.5,0.707107,0.5,1.0,1.0,0.5,0.0
VB,-1.216656,40.470911,579.591885,0.357143,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.163348,0.64936,0.339161,0.272727,0.0,0.0,1.0,0.5,0.0,1.0,0.0
VC,-0.872701,42.941821,511.2,0.642857,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.412387,0.689006,0.192258,0.636364,0.5,0.0,1.0,1.0,1.0,1.0,0.0
VD,-0.719612,21.470911,549.9,0.642857,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.523229,0.344503,0.275384,0.636364,0.5,0.707107,0.5,1.0,1.0,1.0,0.0
VE,-0.928152,41.117793,541.261452,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.372238,0.659739,0.256829,0.454545,0.5,0.0,0.0,1.0,1.0,1.0,0.0
VF,-0.672153,42.941821,622.85,0.428571,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.557592,0.689006,0.432078,0.363636,0.0,0.707107,0.5,1.0,0.0,1.0,0.0
VG,-1.216656,42.494707,629.5,0.285714,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.163348,0.681832,0.446362,0.181818,0.0,0.0,0.5,0.5,0.0,1.0,0.0
VH,-0.685918,40.470911,607.7,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.547626,0.64936,0.399536,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
VI,-0.438389,41.117793,509.47373,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.726848,0.659739,0.18855,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VJ,-0.298204,21.470911,590.179828,0.928571,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.828348,0.344503,0.361904,1.0,1.0,0.707107,1.0,1.0,1.0,1.0,1.0
VK,-0.370695,21.470911,554.15,0.928571,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.775861,0.344503,0.284513,1.0,1.0,0.707107,1.0,1.0,1.0,1.0,1.0
VL,-0.404458,21.470911,590.198516,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.751415,0.344503,0.361944,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
VM,-0.535279,42.941821,657.3,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.656695,0.689006,0.506075,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VN,-0.685918,42.494707,509.04548,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.547626,0.681832,0.18763,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
VO,-0.539175,41.117793,687.1,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.653874,0.659739,0.570085,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
VP,-0.626103,41.117793,607.2,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.590934,0.659739,0.398462,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
VQ,-1.216656,41.117793,581.586223,0.428571,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.163348,0.659739,0.343445,0.363636,0.5,0.0,0.0,1.0,1.0,0.5,0.0
VR,-0.998812,62.324307,551.9,0.285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.321077,1.0,0.27968,0.181818,0.0,0.0,0.0,1.0,0.0,1.0,0.0
VS,-0.821044,21.470911,530.2,0.571429,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.449789,0.344503,0.233069,0.545455,0.5,0.707107,0.5,1.0,1.0,0.5,0.0
VT,-1.216656,59.680857,561.278209,0.214286,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.163348,0.957586,0.299824,0.090909,0.0,0.0,0.0,0.5,0.0,1.0,0.0
VU,-0.438389,41.117793,556.792823,0.857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.726848,0.659739,0.29019,0.909091,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VV,-0.535279,21.470911,569.9,0.428571,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.656695,0.344503,0.318343,0.363636,0.0,0.0,1.0,1.0,0.0,1.0,0.0
VW,-1.097858,41.117793,501.524666,0.428571,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.249363,0.659739,0.171476,0.363636,0.5,0.0,0.0,1.0,1.0,0.5,0.0
VX,-0.941505,42.941821,568.75,0.571429,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.36257,0.689006,0.315873,0.545455,0.5,0.0,1.0,1.0,1.0,0.5,0.0
VY,-0.685918,52.081366,633.419876,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.547626,0.835651,0.454782,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
VZ,-0.926848,42.941821,559.5,0.571429,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.373182,0.689006,0.296005,0.545455,0.5,0.0,1.0,1.0,1.0,0.5,0.0
V[,-0.685918,45.071758,576.4,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.547626,0.723181,0.332305,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
W',-0.689815,38.646883,514.3,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.544804,0.620093,0.198916,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
"W,",-0.64711,41.117793,539.863402,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.575724,0.659739,0.253826,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
W.,-0.681426,41.117793,554.713355,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.550878,0.659739,0.285723,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
W/,-0.656586,41.117793,530.419835,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.568863,0.659739,0.233541,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
W;,-0.440255,19.646883,514.3,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.725496,0.315236,0.198916,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
WA,-0.932945,19.646883,551.12361,0.357143,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.368767,0.315236,0.278012,0.272727,0.5,0.707107,0.5,1.0,0.0,0.0,0.0
WB,-1.428568,54.316754,642.08185,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.009914,0.871518,0.473387,0.454545,0.5,0.0,0.0,0.5,1.0,0.5,1.0
WC,-1.099662,41.117793,505.318198,0.428571,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.248057,0.659739,0.179624,0.363636,0.5,0.0,0.0,1.0,0.0,0.5,1.0
WD,-0.641962,19.646883,514.038813,0.571429,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.579452,0.315236,0.198355,0.545455,0.5,0.707107,0.5,1.0,0.0,0.5,1.0
WE,-0.543072,39.293765,480.800688,0.571429,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.651052,0.630473,0.126961,0.545455,0.5,0.0,1.0,1.0,0.0,0.5,1.0
WF,-0.593653,19.646883,522.059029,0.714286,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.61443,0.315236,0.215583,0.727273,0.5,0.707107,0.5,1.0,1.0,0.5,1.0
WG,-1.428568,38.646883,652.059777,0.571429,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.009914,0.620093,0.49482,0.545455,0.5,0.0,0.5,0.5,1.0,0.5,1.0
WH,-0.689815,38.646883,661.815039,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.544804,0.620093,0.515774,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
WI,-0.442286,39.293765,553.970822,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.724026,0.630473,0.284128,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
WJ,-0.302101,19.646883,613.280432,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.825526,0.315236,0.411523,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
WK,-0.374592,19.646883,522.432783,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.77304,0.315236,0.216385,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
WL,-0.408355,19.646883,518.256592,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.748593,0.315236,0.207415,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
WM,-0.539175,41.117793,555.794917,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.653874,0.659739,0.288046,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
WN,-0.689815,40.670679,492.843761,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.544804,0.652565,0.152829,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
WO,-0.543072,39.293765,540.964788,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.651052,0.630473,0.256192,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
WP,-0.63,39.293765,537.867732,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.588113,0.630473,0.249539,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
WQ,-0.917174,39.293765,518.382789,0.357143,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.380186,0.630473,0.207686,0.272727,0.5,0.0,1.0,1.0,0.0,0.0,0.0
WR,-0.586577,39.293765,576.580412,0.714286,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.619553,0.630473,0.332693,0.727273,0.5,0.0,1.0,1.0,1.0,0.5,1.0
WS,-0.884553,39.293765,536.949702,0.285714,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.403805,0.630473,0.247567,0.181818,0.0,0.707107,0.5,1.0,0.0,0.0,0.0
WT,-1.428568,43.24773,565.055348,0.642857,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.009914,0.693914,0.307937,0.636364,0.5,0.0,1.0,0.5,1.0,0.5,1.0
WU,-0.442286,39.293765,584.588408,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.724026,0.630473,0.349894,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
WV,-0.976303,41.117793,555.57743,0.571429,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.337374,0.659739,0.287579,0.545455,0.5,0.0,0.0,1.0,1.0,0.5,1.0
WW,-0.579716,19.646883,524.944622,0.285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.62452,0.315236,0.221781,0.181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0
WX,-1.274026,60.500279,550.466849,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.121809,0.970733,0.276602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WY,-0.689815,50.257338,594.922566,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.544804,0.806384,0.372091,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
WZ,-1.428568,41.117793,558.253804,0.214286,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.009914,0.659739,0.293328,0.090909,0.5,0.0,0.0,1.0,0.0,0.0,0.0
W[,-0.689815,43.24773,518.382789,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.544804,0.693914,0.207686,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
X',-0.828168,40.470911,550.9,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.44463,0.64936,0.277532,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
"X,",-0.785464,42.941821,550.9,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.47555,0.689006,0.277532,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
X.,-0.81978,42.941821,615.2,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.450704,0.689006,0.415646,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
X/,-0.79494,42.941821,597.25,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.468689,0.689006,0.37709,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
X;,-0.578609,21.470911,550.9,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.625322,0.344503,0.277532,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
XA,-1.075631,21.470911,636.360596,0.357143,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.265456,0.344503,0.461098,0.272727,0.5,0.707107,0.5,1.0,0.0,0.0,0.0
XB,-1.442261,56.140782,645.680413,0.642857,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.900785,0.481117,0.636364,0.5,0.0,1.0,0.5,1.0,0.5,1.0
XC,-0.969863,42.941821,512.004632,0.571429,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.342037,0.689006,0.193986,0.545455,0.5,0.0,1.0,1.0,0.0,0.5,1.0
XD,-0.953484,21.470911,530.565793,0.571429,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.353896,0.344503,0.233855,0.545455,0.5,0.707107,0.5,1.0,0.0,0.5,1.0
XE,-1.25098,41.117793,633.189182,0.428571,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.138496,0.659739,0.454286,0.363636,0.5,0.0,0.0,1.0,0.0,0.5,1.0
XF,-0.836557,21.470911,540.432824,0.714286,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.438556,0.344503,0.255049,0.727273,0.5,0.707107,0.5,1.0,1.0,0.5,1.0
XG,-1.442261,40.470911,697.896979,0.571429,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.64936,0.593276,0.545455,0.5,0.0,0.5,0.5,1.0,0.5,1.0
XH,-0.828168,40.470911,692.803024,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.44463,0.64936,0.582335,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
XI,-0.580639,41.117793,571.444609,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.623852,0.659739,0.321661,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
XJ,-0.440455,21.470911,624.966369,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.725352,0.344503,0.436624,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
XK,-0.512945,21.470911,674.640278,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.672866,0.344503,0.543322,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
XL,-0.546709,21.470911,599.566834,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.648419,0.344503,0.382067,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
XM,-0.677529,42.941821,549.0,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5537,0.689006,0.273451,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
XN,-0.828168,42.494707,577.9365,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.44463,0.681832,0.335605,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
XO,-0.681426,41.117793,644.602765,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.550878,0.659739,0.478802,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
XP,-0.768354,41.117793,569.139212,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.487939,0.659739,0.316709,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
XQ,-1.442261,41.117793,626.003026,0.214286,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.659739,0.438851,0.090909,0.5,0.0,0.0,1.0,0.0,0.0,0.0
XR,-1.242302,41.117793,612.804712,0.571429,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.144779,0.659739,0.410501,0.545455,0.5,0.0,0.0,1.0,1.0,0.5,1.0
XS,-1.030731,42.941821,520.777704,0.285714,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.297966,0.689006,0.21283,0.181818,0.0,0.707107,0.5,1.0,0.0,0.0,0.0
XT,-1.442261,45.071758,655.012942,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.723181,0.501163,0.454545,0.5,0.0,0.0,0.5,1.0,0.5,1.0
XU,-0.580639,41.117793,612.19945,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.623852,0.659739,0.409201,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
XV,-0.81978,42.941821,552.433542,0.714286,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.450704,0.689006,0.280826,0.727273,0.5,0.0,1.0,1.0,1.0,0.5,1.0
XW,-1.274007,62.324307,596.499355,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.121823,1.0,0.375478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XX,-0.977061,21.470911,594.645394,0.285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.336825,0.344503,0.371496,0.181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0
XY,-0.828168,52.081366,621.900955,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.44463,0.835651,0.43004,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
XZ,-1.147859,42.941821,502.152517,0.357143,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.21316,0.689006,0.172824,0.272727,0.5,0.0,1.0,1.0,0.0,0.0,0.0
X[,-0.828168,45.071758,560.5,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.44463,0.723181,0.298152,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
Y',-1.442261,49.610456,715.0,0.357143,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.796005,0.630013,0.272727,0.5,0.0,0.5,0.0,1.0,0.5,0.0
"Y,",-1.309704,52.081366,715.0,0.428571,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.095977,0.835651,0.630013,0.363636,0.5,0.0,0.0,0.5,1.0,1.0,0.0
Y.,-1.363758,52.081366,715.0,0.357143,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.056839,0.835651,0.630013,0.272727,0.5,0.0,0.0,0.5,1.0,0.5,0.0
Y/,-1.428568,52.081366,715.0,0.357143,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.009914,0.835651,0.630013,0.272727,0.5,0.0,0.0,0.5,1.0,0.5,0.0
Y;,-1.108615,30.610456,715.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.241574,0.491148,0.630013,0.454545,0.5,0.707107,0.5,0.5,1.0,0.5,0.0
YA,-0.586998,30.610456,589.680839,0.785714,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.619248,0.491148,0.360832,0.818182,1.0,0.707107,1.0,0.5,1.0,0.5,1.0
YB,-0.836557,65.280327,742.660262,0.714286,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.438556,1.0,0.689426,0.727273,1.0,0.0,1.0,0.0,1.0,1.0,1.0
YC,-0.793852,52.081366,704.55828,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.469477,0.835651,0.607585,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
YD,-0.521334,30.610456,689.91384,0.857143,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.666792,0.491148,0.576129,0.909091,1.0,0.707107,1.0,0.5,1.0,1.0,1.0
YE,-0.589028,50.257338,657.101378,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.617778,0.806384,0.505649,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
YF,-0.448844,30.610456,774.993874,0.857143,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.719278,0.491148,0.758878,0.909091,1.0,0.707107,1.0,0.5,1.0,1.0,1.0
YG,-0.836557,49.610456,757.728595,0.714286,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.438556,0.796005,0.721793,0.727273,1.0,0.0,1.0,0.0,1.0,1.0,1.0
YH,-1.442261,50.257338,718.186514,0.214286,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.806384,0.636858,0.090909,0.0,0.0,0.5,0.0,0.0,1.0,0.0
YI,-1.25098,50.257338,708.832832,0.571429,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.138496,0.806384,0.616766,0.545455,0.5,0.0,1.0,0.5,1.0,1.0,0.0
YJ,-0.836557,61.220911,825.382296,0.357143,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.438556,0.982296,0.86711,0.272727,0.0,0.707107,0.5,0.5,0.0,1.0,0.0
YK,-0.953484,30.610456,755.623815,0.571429,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.353896,0.491148,0.717272,0.545455,0.5,0.707107,0.5,0.5,1.0,1.0,0.0
YL,-1.030731,30.610456,729.156709,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.297966,0.491148,0.660421,0.454545,0.5,0.707107,0.5,0.5,1.0,0.5,0.0
YM,-1.095099,81.600651,719.7,0.214286,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.251361,1.0,0.640108,0.090909,0.0,0.0,0.0,0.5,0.0,1.0,0.0
YN,-1.442261,71.463852,690.104456,0.142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.576538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
YO,-1.306993,50.257338,696.742716,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.09794,0.806384,0.590797,0.454545,0.5,0.0,1.0,0.5,1.0,0.5,0.0
YP,-1.442261,50.257338,738.861849,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.806384,0.681267,0.454545,0.5,0.0,1.0,0.5,1.0,0.5,0.0
YQ,-0.776742,50.257338,861.665097,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.481865,0.806384,0.945045,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
YR,-0.589028,50.257338,677.834329,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.617778,0.806384,0.550182,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
YS,-0.555098,30.610456,705.934559,0.785714,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.642345,0.491148,0.610541,0.818182,1.0,0.707107,1.0,0.5,1.0,0.5,1.0
YT,-0.836557,54.211303,647.331393,0.714286,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.438556,0.869826,0.484663,0.727273,1.0,0.0,1.0,0.0,1.0,1.0,1.0
YU,-1.242302,49.610456,640.166697,0.357143,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.144779,0.796005,0.469274,0.272727,0.0,0.0,1.0,0.5,0.0,1.0,0.0
YV,-0.685918,52.081366,798.616464,0.785714,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.547626,0.835651,0.809618,0.818182,1.0,0.0,1.0,0.5,1.0,1.0,1.0
YW,-0.689815,50.257338,792.970589,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.544804,0.806384,0.797491,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
